"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Contently","","venture","2013-04-26","Details",""
"2","Techstars","Contently","9,000,000","venture","2014-01-15","Details",""
