"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Seedcamp","sush.io/ Archiveme","325,000","seed","2013-04-25","Details",""
"2","Le Camping","Sketchfab","500,000","angel","2013-01-29","Details",""
"3","Techstars","SketchFab","500,000","angel","2013-01-29","Details",""
