"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","AngelPad","Postmates","","non_equity_assistance","2015-05-01","Details",""
"2","Y Combinator","GO1","","non_equity_assistance","2015-05-01","Details",""
"3","500startups","ProSky","","non_equity_assistance","2015-05-01","Details",""
