"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","BookingMarkets","222,500","angel","2013-01-15","Details",""
"2","Techstars","Fortified Bicycle","800,000","venture","2014-07-19","Details",""
