"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","AngelPad","Hall (was Companyline)","580,000","seed","2011-10-17","Details","Exited"
"2","Y Combinator","Survata","1,700,000","seed","2013-06-04","Details",""
"3","Y Combinator","Answerly.com","","angel","2010-07-01","Details","Dead"
"4","AngelPad","Hall (was Companyline)","5,500,000","venture","2013-07-23","Details","Exited"
