"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Imagine K12","Front Row","1,300,000","seed","2014-01-14","Details",""
"2","Imagine K12","Front Row","5,300,000","venture","2015-08-12","Details",""
