"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","SocialCam","","angel","2012-04-30","Details","Exited"
"2","Techstars","ecoVent","605,000","angel","2014-03-31","Details",""
"3","Y Combinator","ZeroCater","1,500,000","venture","2011-08-10","Details",""
