"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Weave Communications","15,500,000","venture","2015-11-03","Details",""
"2","Imagine K12","Panorama","4,000,000","seed","2013-10-21","Details",""
"3","Y Combinator","Chirply","1,100,000","seed","2011-04-07","Details",""
"4","Y Combinator","AeroFS","","seed","2010-08-20","Details",""
"5","Y Combinator","Earbits","605,000","seed","2011-06-17","Details","Exited"
"6","Y Combinator","MailGun","1,100,000","seed","2011-05-13","Details",""
"7","Y Combinator","Watsi","1,200,000","seed","2013-07-25","Details",""
"8","Y Combinator","URX","3,100,000","seed","2013-09-01","Details","Exited"
"9","Y Combinator","Panorama Education","4,000,000","seed","2013-10-21","Details",""
"10","DreamIT Ventures","MindSnacks","1,200,000","seed","2011-03-09","Details",""
