"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Grove","2,049,999","seed","2014-05-29","Details",""
"2","Y Combinator","RescueTime","900,000","venture","2008-09-01","Details",""
"3","Techstars","Gyminee","525,000","seed","2009-05-26","Details","Exited"
"4","fbFund","Vittana","","seed","2010-01-01","Details",""
"5","RockHealth","Sano Intelligence","3,750,000","seed","2013-01-07","Details",""
"6","i/o ventures","Cozy (previously Avenue)","1,500,000","seed","2012-10-04","Details",""
"7","AccelFoods","Exo","1,200,000","seed","2014-09-23","Details",""
"8","Techstars","Foodzie","1,000,000","seed","2008-12-16","Details","Exited"
