"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Upwest Labs","Reactful","1,400,000","seed","2016-09-06","Details",""
"2","Portland Incubator Experiment (PIE)","Droplr","400,000","venture","2016-08-24","Details",""
