"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Mucker Lab","Surf Air","8,000,000","venture","2014-08-07","Details",""
"2","LaunchpadLA","Panna","1,350,000","seed","2013-05-06","Details",""
