"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Impraise","1,400,000","seed","2016-04-14","Details",""
"2","Seedcamp","Campalyst","","seed","2012-03-27","Details","Dead"
