"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","The Mednet","1,300,000","seed","2017-07-01","Details",""
"2","Y Combinator","Automatic","","venture","2013-06-07","Details","Exited"
"3","Springboard","PagerDuty","","secondary_market","2016-08-31","Details",""
"4","Y Combinator","PagerDuty","","secondary_market","2016-08-31","Details",""
"5","Y Combinator","LeadGenius","10,000,000","venture","2016-07-27","Details",""
"6","Y Combinator","Cymmetria","1,500,000","seed","2015-07-19","Details",""
"7","Y Combinator","Automatic","24,000,000","venture","2015-06-25","Details","Exited"
"8","gener8tor","EatStreet","15,000,000","venture","2015-12-03","Details",""
