"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","LaunchBit","960,000","seed","2012-08-06","Details","Exited"
"2","Y Combinator","Kicksend","1,000,000","seed","2013-04-13","Details","Exited"
"3","Shotput Ventures","KHU.SH","","seed","2010-12-01","Details","Exited"
"4","500startups","Blueboard","2,000,000","seed","2015-07-28","Details",""
"5","Techstars","Testlio","1,000,000","seed","2015-03-30","Details",""
"6","500startups","CoContest","620,000","seed","2015-09-01","Details",""
"7","fbFund","GroupCard","","seed","2009-06-01","Details","Exited"
