"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Kapta","675,000","seed","2014-08-12","Details",""
"2","RockHealth","Zipongo","5,000,000","venture","2014-12-23","Details",""
"3","Startmate","Bugcrowd","1,600,000","seed","2013-09-04","Details",""
"4","Startmate","Bugcrowd","17,000,000","venture","2016-04-20","Details",""
"5","The Alchemist Accelerator","zipongo","5,000,000","venture","2014-12-23","Details",""
"6","Startmate","Bugcrowd","6,000,000","venture","2015-03-11","Details",""
"7","500startups","Contactually","10,828,807","venture","2015-11-16","Details",""
