"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Brandery","Crowdhall","700,000","seed","2013-05-09","Details","Dead"
"2","The Brandery","Pingage","800,000","seed","2013-05-20","Details",""
"3","The Brandery","Donde","165,000","angel","2013-07-30","Details","Exited"
"4","The Brandery","ChoreMonster","775,000","seed","2012-12-31","Details",""
"5","Techstars","ChoreMonster","775,000","seed","2012-12-31","Details",""
"6","The Brandery","Dwllr","20,000","venture","2013-06-25","Details",""
"7","The Brandery","Strap","1,200,000","seed","2014-12-02","Details",""
"8","The Brandery","Donde","1,000,000","seed","2014-02-05","Details","Exited"
"9","The Brandery","Pingage","3,100,000","venture","2014-01-21","Details",""
"10","The Brandery","RoadTrippers","250,000","seed","2012-06-11","Details",""
"11","The Brandery","Crowdhall","70,000","seed","2012-09-01","Details","Dead"
"12","The Brandery","Pingage","600,000","seed","2013-02-01","Details",""
