"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Lua Technologies","7,500,000","venture","2014-05-28","Details",""
"2","Bizdom","Slope","395,000","seed","2015-03-31","Details",""
