"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"86","Y Combinator","PicnicHealth","120,000","seed","2014-07-16","Details",""
"87","500startups","Cleanify","","seed","2014-11-01","Details",""
"88","LaunchBox Digital","ReClip.It","770,000","angel","2011-06-01","Details","Exited"
"89","Boost VC","snapCard","1,500,000","seed","2014-10-06","Details",""
"90","500startups","Studypool","1,200,000","seed","2015-03-06","Details",""
"91","Entrepreneurs Roundtable Accelerator","BespokePost","","seed","2012-01-01","Details",""
"92","Y Combinator","MemSQL","","venture","2014-09-26","Details",""
"93","Y Combinator","500Friends","","seed","2010-03-23","Details","Exited"
"94","gener8tor","LivBlends","","seed","2014-09-30","Details",""
"95","AngelPad","Kinnek","1,500,000","seed","2012-12-21","Details",""
"96","AngelPad","Storefront","7,300,000","venture","2014-04-14","Details",""
