"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Labdoor","3,400,000","venture","2016-11-03","Details",""
"2","RockHealth","LabDoor","3,400,000","venture","2016-11-03","Details",""
