"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","ClassPass","30,000,000","venture","2015-11-10","Details",""
"2","Amplify.LA","Clutter","64,000,000","venture","2017-06-13","Details",""
