"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Uru Video","800,000","seed","2016-12-30","Details",""
"2","Techstars","Uru Video","155,000","angel","2016-05-20","Details",""
