"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Circle Medical","2,900,000","seed","2015-11-20","Details",""
"2","The Brandery","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"3","DreamIT Ventures","TissueAnalytics","750,000","seed","2015-05-17","Details",""
"4","Y Combinator","Couple","4,200,000","seed","2012-05-02","Details","Exited"
"5","Y Combinator","Kamcord","1,000,000","seed","2013-08-22","Details",""
"6","Y Combinator","Kamcord","10,000,000","venture","2016-04-25","Details",""
"7","Y Combinator","CloudMedX","6,600,000","seed","2015-05-01","Details",""
"8","Y Combinator","Watsi","1,200,000","seed","2013-07-25","Details",""
"9","Y Combinator","Weebly","35,000,000","venture","2014-04-22","Details",""
"10","Y Combinator","Watsi","3,500,000","venture","2015-11-04","Details",""
"11","Y Combinator","Skymind","3,000,000","venture","2016-09-28","Details",""
"12","Y Combinator","FlightCar","20,718,608","venture","2015-10-02","Details","Exited"
"13","Techstars","HomeHero","20,000,000","venture","2015-06-30","Details","Dead"
"14","Y Combinator","Skymind","200,000","seed","2015-04-04","Details",""
"15","Y Combinator","Meta Space Glasses","50,000,000","venture","2016-06-13","Details",""
