"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","StartFast Venture Accelerator","Glyphr","18,000","seed","2013-05-01","Details",""
"2","StartFast Venture Accelerator","PadProof","","undisclosed","2013-05-01","Details",""
"3","StartFast Venture Accelerator","Symcircle","18,000","seed","2013-05-01","Details",""
"4","StartFast Venture Accelerator","Streamspec","","undisclosed","2013-05-01","Details",""
"5","StartFast Venture Accelerator","WedWu","","undisclosed","2013-05-01","Details",""
"6","StartFast Venture Accelerator","BitePal","","undisclosed","2013-05-01","Details",""
"7","StartFast Venture Accelerator","RevoPT","12,000","seed","2012-05-14","Details",""
"8","StartFast Venture Accelerator","CanVita","","undisclosed","2013-05-01","Details",""
"9","StartFast Venture Accelerator","Glyphr","4,000,000","venture","2014-02-11","Details",""
"10","StartFast Venture Accelerator","Tivity","18,000","seed","2012-05-14","Details","Dead"
