"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Memebox","500,000","seed","2013-12-09","Details",""
"2","Techstars","Bitfinder","2,300,000","seed","2015-03-10","Details",""
