"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","IPTVBeat","2,250,000","seed","2014-03-04","Details","Dead"
"2","Blueprint Health","Touch Surgery","1,000,000","seed","2014-05-19","Details",""
