"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Capital Factory","Sparefoot","850,000","venture","2009-09-01","Details",""
"2","Capital Factory","Sparefoot","3,500,000","venture","2011-03-07","Details",""
