"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","SixThirty","WealthAccess","3,000,000","venture","2014-04-24","Details",""
"2","SixThirty","gremln","100,000","seed","2014-04-22","Details",""
"3","SixThirty","PromisePay","100,000","seed","2014-04-22","Details",""
"4","Spark Lab KC","FormZapper","412,000","seed","2015-02-17","Details",""
"5","SixThirty","New Constructs","50,000","convertible_note","2015-04-14","Details",""
"6","SixThirty","DAVO Technologies","","seed","2015-05-01","Details",""
"7","The Yield Lab","Solapa4","1,200,000","convertible_note","2016-07-19","Details",""
"8","SixThirty","Bandura","","convertible_note","2015-04-14","Details",""
"9","SixThirty","Data Simply","100,000","seed","2014-10-14","Details",""
"10","SixThirty","DAVO Technologies","2,220,000","seed","2014-12-31","Details",""
"11","SixThirty","Rippleshot","800,000","seed","2015-02-07","Details",""
"12","SixThirty","Rippleshot","2,400,000","seed","2015-11-18","Details",""
"13","SixThirty","LendingStandard","412,000","seed","2015-02-17","Details",""
"14","Capital Innovators","Gremln","100,000","seed","2014-04-22","Details",""
"15","SixThirty","PromisePay","","seed","2015-12-28","Details",""
"16","Capital Innovators","PFITR","150,000","convertible_note","2015-01-30","Details",""
"17","SixThirty","Upside","1,100,000","venture","2014-07-14","Details","Exited"
"18","SixThirty","Pfitr","150,000","convertible_note","2015-01-30","Details",""
"19","SixThirty","Pfitr","336,000","seed","2014-08-01","Details",""
"20","SixThirty","Hedgeable","100,000","seed","2013-10-02","Details",""
"21","Capital Innovators","PFITR","336,000","seed","2014-08-01","Details",""
"22","SixThirty","Upside","100,000","seed","2013-10-01","Details","Exited"
"23","SixThirty","gremln","100,000","seed","2014-04-22","Details",""
"24","SixThirty","miiCard","100,000","undisclosed","2013-10-02","Details",""
