"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","EveryMove","3,500,000","venture","2013-04-01","Details","Exited"
"2","Blueprint Health","Healthify","6,500,000","venture","2017-07-11","Details",""
"3","Techstars","EveryMove","2,600,000","venture","2012-05-09","Details","Exited"
"4","AngelPad","Allay","3,400,000","seed","2015-10-22","Details",""
