"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","Clutter","20,000,000","venture","2016-04-07","Details",""
"2","Techstars","Outreach","30,000,000","venture","2017-05-23","Details",""
