"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Bloomthat","2,100,000","seed","2014-02-06","Details",""
"2","Y Combinator","URX","3,100,000","seed","2013-09-01","Details","Exited"
