"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Verbling","1,000,000","seed","2012-01-26","Details",""
"2","Y Combinator","Verbling","2,700,000","venture","2014-12-12","Details",""
