"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Checkr","40,000,000","venture","2016-03-23","Details",""
"2","Y Combinator","Ginko Bioworks","120,000","seed","2014-07-16","Details",""
"3","Y Combinator","uBiome","4,500,000","venture","2014-08-18","Details",""
"4","Y Combinator","Captain 401","3,500,000","seed","2016-02-24","Details",""
"5","500startups","uBiome","4,500,000","venture","2014-08-18","Details",""
"6","Y Combinator","Ginko Bioworks","120,000","seed","2014-07-16","Details",""
"7","Y Combinator","Checkr","9,000,000","venture","2014-10-14","Details",""
