"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Startupbootcamp","Signaturit","2,800,000","venture","2017-06-15","Details",""
"2","Seedrocket","Reclamador","500,000","angel","2013-10-10","Details",""
"3","Seedrocket","Habitissimo","300,000","venture","2012-05-25","Details","Exited"
"4","Seedrocket","Reclamador","247,000","seed","2016-07-14","Details",""
"5","Seedrocket","Habitissimo","1,400,000","venture","2016-01-26","Details","Exited"
