"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Instacart","220,000,000","venture","2015-01-13","Details",""
"2","Y Combinator","Dropbox","350,000,000","venture","2014-01-24","Details",""
