"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Interana","18,000,000","venture","2016-11-01","Details",""
"2","SparkLabs","NFLabs","4,099,999","venture","2016-12-08","Details",""
"3","Techstars","Testlio","6,250,000","venture","2016-04-12","Details",""
"4","500startups","Cloud Academy","3,000,000","venture","2015-05-08","Details",""
"5","500startups","Cloud Academy","3,000,000","convertible_note","2014-08-01","Details",""
