"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Latch","5,500,000","seed","2015-04-29","Details",""
"2","DreamIT Ventures","Parsely","5,232,753","venture","2013-08-26","Details",""
"3","AngelPad","LoftSmart","1,725,000","seed","2016-09-28","Details",""
"4","Y Combinator","Indee","1,288,085","angel","2017-07-04","Details",""
"5","AngelPad","LoftSmart","370,000","angel","2016-04-01","Details",""
