"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Tilt","23,000,000","venture","2013-12-16","Details","Exited"
"2","Y Combinator","Hipmunk","1,000,000","seed","2010-10-05","Details","Exited"
"3","Techstars","Gyminee","525,000","seed","2009-05-26","Details","Exited"
"4","Techstars","SendGrid","5,000,000","venture","2010-04-20","Details",""
"5","Techstars","Foodzie","1,000,000","seed","2008-12-16","Details","Exited"
"6","Y Combinator","Tilt","12,000,000","venture","2013-03-22","Details","Exited"
"7","fbFund","GroupCard","","seed","2009-06-01","Details","Exited"
"8","Y Combinator","RescueTime","900,000","venture","2008-09-01","Details",""
