"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","Instamojo","500,000","seed","2013-05-31","Details",""
"2","Y Combinator","Streem","875,000","seed","2014-04-25","Details","Exited"
