"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","Neighbor.ly","25,000,000","venture","2017-05-17","Details",""
"2","Y Combinator","Open Invest","3,250,000","seed","2017-05-16","Details",""
