"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Open Listings","1,000,000","seed","2015-10-27","Details",""
"2","Y Combinator","SocialCam","","angel","2012-04-30","Details","Exited"
"3","Y Combinator","Triplebyte","3,000,000","venture","2015-09-28","Details",""
"4","Y Combinator","DoseDr","","seed","2016-03-23","Details",""
