"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Brandery","Strap","1,200,000","seed","2014-12-02","Details",""
"2","The Brandery","Cintric","95,000","angel","2014-12-30","Details","Exited"
