"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Emerge Venture Lab","NurseryBook","25,000","seed","2014-01-01","Details",""
"2","Emerge Venture Lab","Drum Roll","25,000","seed","2014-08-01","Details",""
"3","Emerge Venture Lab","Primo","25,000","seed","2014-08-01","Details",""
"4","Emerge Venture Lab","Learn Forward","25,000","seed","2015-01-01","Details",""
"5","Emerge Venture Lab","DoodleMaths","25,000","seed","2015-01-01","Details",""
"6","Emerge Venture Lab","NurseryBook","","seed","2015-04-01","Details",""
"7","Emerge Venture Lab","Unitu","25,000","seed","2015-01-01","Details",""
"8","Emerge Venture Lab","Ncite Neuromedia","25,000","seed","2015-01-01","Details",""
"9","Emerge Venture Lab","StudentFunder","25,000","seed","2014-01-01","Details",""
"10","Emerge Venture Lab","Sixth Domain","25,000","seed","2014-01-01","Details",""
"11","Emerge Venture Lab","LearnCube","25,000","seed","2014-08-01","Details",""
"12","Emerge Venture Lab","Linguese","25,000","seed","2014-08-01","Details",""
"13","Emerge Venture Lab","Recurrence","25,000","seed","2015-01-01","Details",""
"14","Emerge Venture Lab","Ellumia","25,000","seed","2014-01-01","Details",""
"15","Emerge Venture Lab","Bibblio","1,500,000","seed","2017-01-09","Details",""
"16","Emerge Venture Lab","A Tale Unfolds","25,000","seed","2014-08-01","Details",""
"17","Emerge Venture Lab","Meducation","25,000","seed","2014-01-01","Details",""
"18","Emerge Venture Lab","PI-TOP","25,000","seed","2015-01-01","Details",""
"19","Emerge Venture Lab","Lexicum","25,000","seed","2014-01-01","Details",""
