"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","AngelPad","iDoneThis","380,000","seed","2011-12-01","Details",""
"2","Y Combinator","Optimizely","1,200,000","angel","2010-03-17","Details",""
"3","AngelPad","SourceNinja","500,000","convertible_note","2012-03-20","Details","Exited"
"4","AngelPad","Pogoseat","750,000","seed","2013-09-01","Details",""
"5","AngelPad","Buffer","400,000","angel","2011-12-20","Details",""
