"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","ilos videos","1,500,000","seed","2016-04-23","Details",""
"2","Project Skyway","Naiku","1,020,000","venture","2014-04-13","Details",""
