"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Simbi","1,200,000","seed","2016-08-16","Details",""
"2","500startups","Barn & Willow","1,000,000","venture","2017-05-10","Details",""
