"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","RockHealth","Podimetrics","2,500,000","seed","2013-03-27","Details",""
"2","RockHealth","CakeHealth","","seed","2011-05-01","Details","Exited"
"3","JFDI.Asia","Skimbl","20,000","seed","2011-05-01","Details",""
"4","Y Combinator","Labdoor","250,000","seed","2012-07-05","Details",""
"5","RockHealth","Home Team Therapy","20,000","seed","2012-06-01","Details","Dead"
"6","RockHealth","HealthRally","","seed","2012-01-01","Details","Dead"
"7","RockHealth","CliniCast","100,000","seed","2012-10-01","Details",""
"8","RockHealth","Genomera","20,000","seed","2011-05-01","Details",""
"9","RockHealth","SuperBetter","","seed","2012-10-01","Details",""
"10","RockHealth","CellScope","20,000","seed","2011-05-01","Details",""
"11","RockHealth","Pipette","","seed","2011-06-01","Details","Exited"
"12","Y Combinator","Spire","100,000","seed","2013-06-01","Details",""
"13","RockHealth","Kit Check","100,000","seed","2012-10-01","Details",""
"14","RockHealth","Omada Health","4,700,000","venture","2013-03-21","Details",""
"15","RockHealth","Nephosity","20,000","seed","2012-01-01","Details",""
"16","RockHealth","Reify Health","20,000","seed","2012-06-01","Details",""
"17","RockHealth","Omada Health","20,000","seed","2011-05-01","Details",""
"18","RockHealth","LabDoor","250,000","seed","2012-07-05","Details",""
"19","RockHealth","Sano Intelligence","3,750,000","seed","2013-01-07","Details",""
"20","RockHealth","Kit Check","10,370,400","venture","2013-06-28","Details",""
"21","RockHealth","Cardiio","20,000","seed","2012-01-01","Details",""
"22","RockHealth","NoviMedicine","20,000","seed","2012-06-01","Details","Dead"
"23","RockHealth","CellScope","2,100,000","seed","2012-06-11","Details",""
"24","Y Combinator","AgileMD","2,000,000","seed","2012-06-14","Details",""
"25","RockHealth","Skimble","20,000","seed","2011-05-01","Details",""
"26","RockHealth","CareAtHand","800,000","seed","2013-10-01","Details","Exited"
"27","RockHealth","BrainBot","20,000","seed","2011-05-01","Details",""
"28","RockHealth","Moxe Health","100,000","seed","2012-10-01","Details",""
"29","Y Combinator","Medmonk","","seed","2012-01-01","Details",""
"30","RockHealth","Zipongo","","seed","2012-10-01","Details",""
"31","RockHealth","Sessions","20,000","seed","2012-01-01","Details","Exited"
"32","RockHealth","CareAtHand","550,000","seed","2012-06-01","Details","Exited"
"33","RockHealth","Omada Health","800,000","seed","2011-12-21","Details",""
"34","RockHealth","WeSprout","20,000","seed","2011-05-01","Details",""
"35","RockHealth","Heartbeat","20,000","seed","2011-05-01","Details",""
"36","RockHealth","BigEvidence","","seed","2011-05-01","Details",""
"37","RockHealth","Neurotrack","2,000,000","venture","2013-09-26","Details",""
"38","RockHealth","ChickRx","540,000","seed","2012-06-01","Details",""
"39","Y Combinator","Benchling","","seed","2014-08-18","Details",""
"40","RockHealth","Omada Health","48,000,000","venture","2015-09-16","Details",""
"41","Y Combinator","Aptible","","seed","2014-08-18","Details",""
"42","RockHealth","ChickRx","20,000","seed","2012-01-01","Details",""
"43","RockHealth","Avva","","seed","2012-01-01","Details","Dead"
"44","RockHealth","Mango Health","1,600,000","seed","2012-11-05","Details",""
"45","RockHealth","Senstore","","seed","2011-12-05","Details",""
"46","RockHealth","Docphin","","seed","2012-01-01","Details","Exited"
"47","RockHealth","Agile Diagnosis","2,000,000","seed","2012-06-14","Details",""
"48","RockHealth","BitGym","","seed","2011-05-01","Details",""
"49","The Alchemist Accelerator","zipongo","","seed","2012-10-01","Details",""
"50","DreamIT Ventures","1DocWay","1,700,000","seed","2015-07-21","Details","Exited"
"51","RockHealth","Sano Intelligence","20,000","seed","2012-01-01","Details",""
"52","Y Combinator","Dr Chrono","","seed","2011-05-01","Details",""
"53","RockHealth","RXApps","20,000","grant","2012-06-01","Details","Dead"
"54","RockHealth","Neumitra","","seed","2012-06-01","Details",""
"55","Y Combinator","Crohnology","","seed","2011-05-01","Details","Exited"
"56","RockHealth","Cognitive Health Innovations","","seed","2012-01-01","Details",""
"57","Techstars","Ginger.io","","seed","2011-05-01","Details",""
"58","RockHealth","Neumitra","20,000","seed","2012-06-01","Details",""
"59","RockHealth","Wello","1,000,000","seed","2012-11-28","Details","Exited"
