"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","EasyPost","850,000","seed","2013-06-06","Details",""
"2","Y Combinator","EasyPost","2,250,000","seed","2014-01-01","Details",""
