"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Seed Hatchery","Knoco","15,000","seed","2012-01-01","Details",""
"2","Seed Hatchery","Boosterville","15,000","seed","2013-03-01","Details",""
"3","500startups","Populr","75,000","seed","2014-04-09","Details","Exited"
"4","JumpStartFoundry","Contigo Financial","15,000","seed","2012-08-27","Details","Exited"
"5","JumpStartFoundry","RentStuff","660,000","seed","2012-04-12","Details","Exited"
"6","Seed Hatchery","Paytopia","15,000","seed","2012-03-24","Details",""
"7","Seed Hatchery","Boosterville","","seed","2013-02-01","Details",""
"8","Seed Hatchery","Friendsignia","15,000","seed","2012-01-29","Details","Dead"
"9","Seed Hatchery","Musistic","15,000","seed","2013-02-01","Details",""
"10","Seed Hatchery","Cloud Aptitude","15,000","seed","2012-01-29","Details","Dead"
"11","JumpStartFoundry","Evermind","60,000","seed","2013-06-01","Details",""
"12","Seed Hatchery","ScrewPulp","15,000","seed","2013-03-01","Details",""
"13","Seed Hatchery","Safety Hound","15,000","seed","2012-01-29","Details",""
"14","JumpStartFoundry","The Skillery","15,000","seed","2012-08-24","Details",""
