"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","LaunchpadLA","Tuition.io","5,000,000","venture","2015-11-18","Details",""
"2","Y Combinator","Ledger Investing","5,139,000","seed","2017-05-01","Details",""
