"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","AngelPad","Paintzen","1,805,000","seed","2014-10-16","Details",""
"2","Y Combinator","Indinero","7,000,000","venture","2015-02-18","Details",""
"3","Y Combinator","Chariot","3,000,000","seed","2015-04-22","Details","Exited"
