"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Proxy","1,600,000","seed","2016-08-22","Details",""
"2","Startmate","Ninja Blocks","700,000","venture","2014-11-04","Details",""
