"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Miso","2,700,000","seed","2016-11-16","Details",""
"2","Techstars","Storytime Studios","500,000","seed","2014-05-06","Details",""
"3","500startups","Totspot","","seed","2013-09-11","Details","Exited"
"4","Media Camp","Storytime Studios, Inc.","500,000","seed","2014-05-06","Details",""
"5","500startups","Shakr","","seed","2013-08-16","Details",""
