"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Sift Science","4,000,000","venture","2013-03-19","Details",""
"2","Y Combinator","Hipmunk","4,200,000","venture","2011-01-25","Details","Exited"
"3","fbFund","Vittana","","seed","2010-01-01","Details",""
