"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Bloomthat","2,100,000","seed","2014-02-06","Details",""
"2","Y Combinator","GOAT","1,600,000","angel","2011-05-01","Details",""
"3","Y Combinator","MemSQL","2,100,000","seed","2011-07-12","Details",""
