"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Cogo.tv","1,200,000","seed","2015-01-01","Details",""
"2","Amplify.LA","EverSport Media","4,200,000","venture","2015-10-10","Details",""
"3","Amplify.LA","EverSport Media","","seed","2013-08-01","Details",""
"4","500startups","FameBit","1,500,000","seed","2014-06-20","Details","Exited"
"5","LaunchpadLA","DanceOn","4,000,000","venture","2013-10-10","Details",""
"6","Amplify.LA","Battlefy","2,000,000","seed","2014-12-26","Details",""
