"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","VIVE","2,300,000","seed","2016-02-16","Details",""
"2","Y Combinator","WaystoCap","3,000,000","seed","2017-06-06","Details",""
"3","Y Combinator","Checkr","40,000,000","venture","2016-03-23","Details",""
"4","Imagine K12","Educents","2,930,000","seed","2015-04-05","Details",""
