"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Hammerhead","3,000,000","seed","2015-12-01","Details",""
"2","Y Combinator","Authy","750,000","seed","2012-08-01","Details","Exited"
