"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Imagine K12","MathChat","27,500","seed","2012-09-25","Details",""
"2","ignite100","Moltin","95,000","seed","2014-03-27","Details",""
"3","ignite100","KonnectAgain","85,000","seed","2014-06-02","Details",""
"4","ignite100","Artspotter","19,750","seed","2011-10-11","Details",""
"5","ignite100","Reframed.tv","90,000","seed","2014-02-14","Details",""
"6","Y Combinator","Moltin","27,500","seed","2013-10-21","Details",""
"7","ignite100","Blooie","112,500","seed","2013-03-21","Details",""
"8","Imagine K12","MathChat","85,000","seed","2013-02-20","Details",""
"9","ignite100","Verticly","22,500","seed","2013-10-22","Details",""
"10","ignite100","Papertrail","22,500","seed","2013-10-21","Details",""
"11","ignite100","Moltin","27,500","seed","2013-10-21","Details",""
"12","ignite100","Blooie","16,250","seed","2011-10-11","Details",""
"13","ignite100","Blooie","200,000","seed","2014-09-15","Details",""
"14","Techstars","KonnectAgain","27,500","seed","2013-12-03","Details",""
"15","ignite100","SpecifiedBy","347,897","seed","2015-10-20","Details",""
"16","ignite100","Reframed.tv","27,500","seed","2013-10-24","Details",""
"17","ignite100","KonnectAgain","27,500","seed","2013-12-03","Details",""
"18","ignite100","SpecifiedBy","22,500","seed","2013-10-25","Details",""
"19","ignite100","SpecifiedBy","90,000","seed","2014-03-20","Details",""
"20","ignite100","SpecifiedBy","125,000","seed","2014-04-02","Details",""
"21","ignite100","CrowdIPR","135,000","seed","2012-03-23","Details",""
"22","ignite100","Blooie","110,000","seed","2013-12-04","Details",""
"23","ignite100","Blooie","90,000","seed","2012-02-01","Details",""
"24","Startupbootcamp","RentMama","21,250","seed","2011-10-11","Details",""
"25","ignite100","Givey","572,500","seed","2012-12-24","Details",""
"26","ignite100","Odimax","21,250","seed","2011-10-11","Details",""
"27","ignite100","Givey","300,085","seed","2014-07-15","Details",""
"28","ignite100","Givey","90,000","seed","2012-02-08","Details",""
"29","ignite100","Odimax","135,000","seed","2012-02-01","Details",""
"30","ignite100","Bizpora","27,500","seed","2013-10-21","Details","Exited"
"31","ignite100","Usable","21,250","seed","2011-10-11","Details","Dead"
"32","ignite100","Givey","16,250","seed","2011-10-11","Details",""
"33","ignite100","RentMama","21,250","seed","2011-10-11","Details",""
"34","Y Combinator","Moltin","95,000","seed","2014-03-27","Details",""
"35","ignite100","Artspotter","90,000","seed","2012-02-06","Details",""
"36","ignite100","Fantoo","27,500","seed","2012-10-01","Details",""
"37","ignite100","OrderHarmony","90,000","seed","2013-02-20","Details",""
"38","ignite100","Usable","90,000","seed","2012-02-06","Details","Dead"
"39","ignite100","OrderHarmony","22,500","seed","2012-09-25","Details",""
"40","Techstars","KonnectAgain","85,000","seed","2014-06-02","Details",""
"41","ignite100","Websand","160,000","seed","2014-01-01","Details",""
"42","ignite100","Websand","160,000","seed","2014-03-03","Details",""
"43","Imagine K12","MathChat","263,737","seed","2014-12-19","Details",""
"44","ignite100","Websand","27,500","seed","2013-10-21","Details",""
"45","ignite100","CrowdIPR","200,000","seed","2013-04-01","Details",""
